index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
256,0x3ee8f1fdba06a3d59ef8df17344ffe9abd331a4b730fb3fb73504de604d00f7d,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:31:56+00:00,45,79,0.569620253164557,1,83,169,0.4911242603550296,2,11,79,1,100,1,0,216,6,1,6560,13,33.0,8.0,2,1,1000000,210000000000,11458476,387249,3.327e+21,161,-1.0,0.432027669330178,-0.292514553241938,-0.1320167482841654,-2.3703348286540127,-0.2439026446818008,-0.2418086445770696,-0.6515833407699301,-0.7627668066395912,-0.2091934578009872,-0.465975806527504,0.4934512705518225,-0.129554651525957,-2.436713089608918,-2.43546348836674,-0.5977086715587934,-0.683793924898733,-0.7005424750551981,-0.1232324632294016,1.6905907925694137,0.6763626790824759,-0.0065533678066977,-0.6694913995885322,-0.16670289457711,0.0619477477542659,0.8447477684354694,-0.1887846555553765,0.0,-0.2408620942978438,0.15,1.0,79.0,0.2073732718894009,1.0,28.166666666666668,0.0126505105928974,0.4674556213017751,1.0,79.0,1.0,1
461,0xe8c3dc80a2b96d80af6bfe3b316aa585f24549a81fb3e706caccb0548ebbb56c,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:32:28+00:00,46,80,0.575,1,85,171,0.4970760233918128,2,12,80,1,100,1,0,218,6,1,6562,13,33.0,8.0,2,1,1000000,210000000000,5618540,387249,3.327e+21,163,-1.0,0.432027669330178,-0.2925105521009754,-0.1320164860430934,-2.3703348286540127,-0.2438037835806761,-0.2417132009043575,-0.6515833407699301,-0.7582779626987961,-0.2091415602027648,-0.465975806527504,0.4934512705518225,-0.129554651525957,-2.436713089608918,-2.4354592590309574,-0.5977086715587934,-0.683793924898733,-0.7005416074963489,-0.1232324632294016,1.6905907925694137,0.6763626790824759,-0.0065533678066977,-0.6694913995885322,-0.16670289457711,0.0619477477542659,-0.6041685968864703,-0.1887846555553765,0.0,-0.24076664555204,0.15,1.0,80.0,0.2100456621004566,1.0,28.5,0.012951394179491,0.4678362573099415,1.0,80.0,1.0,1
536,0xcbd1040bd3c01a99a867fdf6ed54f4b70f5b7664b9d2c31a9b36601508bdc71b,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:33:21+00:00,47,81,0.5802469135802469,1,87,173,0.5028901734104047,2,13,81,1,100,1,0,221,6,1,6565,13,33.0,8.0,2,1,1000000,210000000000,12096418,387249,3.327e+21,165,-1.0,0.432027669330178,-0.2925065509600129,-0.1320162238020214,-2.3703348286540127,-0.2437049224795514,-0.2416177572316453,-0.6515833407699301,-0.7537891187580011,-0.2090896626045424,-0.465975806527504,0.4934512705518225,-0.129554651525957,-2.436713089608918,-2.435452915027283,-0.5977086715587934,-0.683793924898733,-0.7005403061580752,-0.1232324632294016,1.6905907925694137,0.6763626790824759,-0.0065533678066977,-0.6694913995885322,-0.16670289457711,0.0619477477542659,1.0030242639186748,-0.1887846555553765,0.0,-0.2406711968062362,0.15,1.0,81.0,0.2117117117117117,1.0,28.83333333333333,0.0132500761498629,0.4682080924855491,1.0,81.0,1.0,1
770,0x1afaacef3ba7cf528001fc9c3de2d90228c047c20ba4e68cf0bd83262331e3a0,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:33:52+00:00,48,84,0.5714285714285714,1,89,179,0.4972067039106145,2,14,84,1,100,1,0,223,6,1,6567,13,33.0,8.0,2,1,1000000,210000000000,7980140,387249,3.327e+21,167,-1.0,0.432027669330178,-0.2925025498190504,-0.1320154370788053,-2.3703348286540127,-0.2436060613784266,-0.2413314262135088,-0.6515833407699301,-0.7493002748172062,-0.2089339698098753,-0.465975806527504,0.4934512705518225,-0.129554651525957,-2.436713089608918,-2.4354486856915005,-0.5977086715587934,-0.683793924898733,-0.7005394385992261,-0.1232324632294016,1.6905907925694137,0.6763626790824759,-0.0065533678066977,-0.6694913995885322,-0.16670289457711,0.0619477477542659,-0.0182442154644319,-0.1887846555553765,0.0,-0.2405757480604324,0.15,1.0,84.0,0.2142857142857142,1.0,29.83333333333333,0.0135505481120584,0.4692737430167598,1.0,84.0,1.0,1
1,0xf228104983bc22d3660937cf6ade3870705370d5f33aa59208c7d6cd71494ae2,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:33:52+00:00,48,84,0.5714285714285714,1,89,179,0.4972067039106145,2,15,84,1,97,1,0,223,6,1,6567,11,33.0,8.0,2,1,1000000,210000000000,9244407,362536,3.327e+21,169,-1.0,0.432027669330178,-0.2925025498190504,-0.1320154370788053,-2.3703348286540127,-0.2436060613784266,-0.2413314262135088,-0.6515833407699301,-0.7448114308764111,-0.2089339698098753,-0.465975806527504,0.4447954345072714,-0.129554651525957,-2.436713089608918,-2.4354486856915005,-0.5977086715587934,-0.683793924898733,-0.7005394385992261,-0.3293068164558258,1.6905907925694137,0.6763626790824759,-0.0065533678066977,-0.6694913995885322,-0.16670289457711,0.0619477477542659,0.2954265416186033,-0.2739313100938378,0.0,-0.2404802993146287,0.1546391752577319,1.0,84.0,0.2142857142857142,1.0,29.83333333333333,0.0135505481120584,0.4692737430167598,1.0,84.0,1.0,1
830,0xad18a25907fa30fc82f03b275685c298b7467cce193f439cb710a5dc740e983b,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:33:52+00:00,48,84,0.5714285714285714,1,89,179,0.4972067039106145,2,16,84,1,97,1,0,223,6,1,6567,11,33.0,8.0,2,1,1000000,210000000000,10471275,362536,3.414e+21,171,-1.0,0.432027669330178,-0.2925025498190504,-0.1320154370788053,-2.3703348286540127,-0.2436060613784266,-0.2413314262135088,-0.6515833407699301,-0.7403225869356161,-0.2089339698098753,-0.465975806527504,0.4447954345072714,-0.129554651525957,-2.436713089608918,-2.4354486856915005,-0.5977086715587934,-0.683793924898733,-0.7005394385992261,-0.3293068164558258,1.6905907925694137,0.6763626790824759,-0.0065533678066977,-0.6694913995885322,-0.16670289457711,0.0619477477542659,0.5998184259286021,-0.2739313100938378,0.0,-0.2403848505688249,0.1546391752577319,1.0,84.0,0.2142857142857142,1.0,29.83333333333333,0.0135505481120584,0.4692737430167598,1.0,84.0,1.0,1
353,0x0575f297948385283986007d4377ebdd55c06f0d6761248633f6faf60225ab4b,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:34:12+00:00,49,86,0.5697674418604651,1,91,184,0.4945652173913043,2,17,86,1,97,1,0,225,6,1,6569,11,33.0,8.0,2,1,1000000,210000000000,8164709,362536,3.414e+21,175,-1.0,0.432027669330178,-0.2924985486780879,-0.1320149125966613,-2.3703348286540127,-0.2435072002773019,-0.2410928170317284,-0.6515833407699301,-0.7313448990540261,-0.2088301746134306,-0.465975806527504,0.4447954345072714,-0.129554651525957,-2.436713089608918,-2.435444456355718,-0.5977086715587934,-0.683793924898733,-0.700538571040377,-0.3293068164558258,1.6905907925694137,0.6763626790824759,-0.0065533678066977,-0.6694913995885322,-0.16670289457711,0.0619477477542659,0.0275482460678699,-0.2739313100938378,0.0,-0.2401939530772173,0.1546391752577319,1.0,86.0,0.2168141592920354,1.0,30.666666666666668,0.0138508371385083,0.4673913043478261,1.0,86.0,1.0,1
390,0xceb55ad0a0a1097dbca3d073a9f02de6465db95a8683cbe41cc847d0178a25e6,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:34:12+00:00,49,86,0.5697674418604651,1,91,184,0.4945652173913043,2,18,86,1,100,1,0,225,6,1,6569,13,33.0,8.0,2,1,1000000,210000000000,6900442,387249,3.414e+21,173,-1.0,0.432027669330178,-0.2924985486780879,-0.1320149125966613,-2.3703348286540127,-0.2435072002773019,-0.2410928170317284,-0.6515833407699301,-0.7358337429948211,-0.2088301746134306,-0.465975806527504,0.4934512705518225,-0.129554651525957,-2.436713089608918,-2.435444456355718,-0.5977086715587934,-0.683793924898733,-0.700538571040377,-0.1232324632294016,1.6905907925694137,0.6763626790824759,-0.0065533678066977,-0.6694913995885322,-0.16670289457711,0.0619477477542659,-0.2861225110151653,-0.1887846555553765,0.0,-0.2402894018230211,0.15,1.0,86.0,0.2168141592920354,1.0,30.666666666666668,0.0138508371385083,0.4673913043478261,1.0,86.0,1.0,1
964,0x354b0b31618e7281a7ab5301f32aba7ddc30a885d46f3c148cf3dbbf2181e978,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:35:50+00:00,50,91,0.5494505494505495,1,92,193,0.4766839378238341,2,19,91,1,97,1,0,236,6,1,6580,11,33.0,8.0,2,1,1000000,235000000000,8589091,362536,3.364e+21,181,-1.0,0.432027669330178,-0.2924945475371254,-0.1320136013913012,-2.3703348286540127,-0.2434577697267395,-0.2406633205045237,-0.6515833407699301,-0.7223672111724361,-0.2085706866223187,-0.465975806527504,0.4447954345072714,-0.129554651525957,-2.436713089608918,-2.4354211950089133,-0.5977086715587934,-0.683793924898733,-0.7005337994667067,-0.3293068164558258,1.6905907925694137,0.6763626790824759,-0.0065533678066977,-0.6694913995885322,-0.16670289457711,0.0998029187548454,0.1328394727094042,-0.2739313100938378,0.0,-0.239907606839806,0.1546391752577319,1.0,91.0,0.2109704641350211,1.0,32.166666666666664,0.0139796383528339,0.4715025906735751,1.0,91.0,1.0,1
160,0xfdc65cfff14fa187dae9c329fa5ab98e50f8d5c7f6912fbe0d61d95e3d528561,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:35:50+00:00,50,91,0.5494505494505495,1,92,193,0.4766839378238341,2,20,91,1,97,1,0,236,6,1,6580,11,33.0,8.0,2,1,1000000,235000000000,9815959,362536,3.364e+21,183,-1.0,0.432027669330178,-0.2924945475371254,-0.1320136013913012,-2.3703348286540127,-0.2434577697267395,-0.2406633205045237,-0.6515833407699301,-0.7133895232908462,-0.2085706866223187,-0.465975806527504,0.4447954345072714,-0.129554651525957,-2.436713089608918,-2.4354211950089133,-0.5977086715587934,-0.683793924898733,-0.7005337994667067,-0.3293068164558258,1.6905907925694137,0.6763626790824759,-0.0065533678066977,-0.6694913995885322,-0.16670289457711,0.0998029187548454,0.4372313570194031,-0.2739313100938378,0.0,-0.2398121580940022,0.1546391752577319,1.0,91.0,0.2109704641350211,1.0,32.166666666666664,0.0139796383528339,0.4715025906735751,1.0,91.0,1.0,1
868,0xa76d53c4f8f99ad9cc00e8f0bb163596e933647159ddb73e148e046e6707be0e,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:35:50+00:00,50,91,0.5494505494505495,1,92,193,0.4766839378238341,2,21,91,1,97,1,0,236,6,1,6580,11,33.0,8.0,2,1,1000000,235000000000,7341223,362536,3.364e+21,179,-1.0,0.432027669330178,-0.2924945475371254,-0.1320136013913012,-2.3703348286540127,-0.2434577697267395,-0.2406633205045237,-0.6515833407699301,-0.7268560551132311,-0.2085706866223187,-0.465975806527504,0.4447954345072714,-0.129554651525957,-2.436713089608918,-2.4354211950089133,-0.5977086715587934,-0.683793924898733,-0.7005337994667067,-0.3293068164558258,1.6905907925694137,0.6763626790824759,-0.0065533678066977,-0.6694913995885322,-0.16670289457711,0.0998029187548454,-0.1767626131630364,-0.2739313100938378,0.0,-0.2400030555856097,0.1546391752577319,1.0,91.0,0.2109704641350211,1.0,32.166666666666664,0.0139796383528339,0.4715025906735751,1.0,91.0,1.0,1
421,0xe9bab635eb91fe28533e3ab21b06f6c0b92908043940bd84a704943837dff928,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:35:50+00:00,50,91,0.5494505494505495,1,92,193,0.4766839378238341,2,22,91,1,97,1,0,236,6,1,6580,11,33.0,8.0,2,1,1000000,235000000000,11045627,362536,3.364e+21,185,-1.0,0.432027669330178,-0.2924945475371254,-0.1320136013913012,-2.3703348286540127,-0.2434577697267395,-0.2406633205045237,-0.6515833407699301,-0.7089006793500511,-0.2085706866223187,-0.465975806527504,0.4447954345072714,-0.129554651525957,-2.436713089608918,-2.4354211950089133,-0.5977086715587934,-0.683793924898733,-0.7005337994667067,-0.3293068164558258,1.6905907925694137,0.6763626790824759,-0.0065533678066977,-0.6694913995885322,-0.16670289457711,0.0998029187548454,0.7423179348710609,-0.2739313100938378,0.0,-0.2397167093481984,0.1546391752577319,1.0,91.0,0.2109704641350211,1.0,32.166666666666664,0.0139796383528339,0.4715025906735751,1.0,91.0,1.0,1
