index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
44,0x29f2f514bc4d9189217e10dead943fae157bfcd7df55db70c28461b611087149,1,0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,2016-06-17 02:45:19+00:00,47842,20000000000,91102,47842,0.0,18674,,45,63204,109944,0.5748744815542458,49,6296,18679,0.3370630119385406,22,5,0x29f2f514bc4d9189217e10dead943fae157bfcd7df55db70c28461b611087149,9295,21,1,32162,48,289273,8817,20,120612,2,0.0,0.0,1,0,-0.0725264215544584,0.5251156880418489,0.5219549299050987,0.552811671902438,-0.1850733745407991,-0.0574421265097493,-0.218331293492128,1.7529596992138723,1.07301846893879,0.5536501506466399,-0.1484366310849028,0.5182972698909505,0.5183956157611965,0.4888094482418154,1.474313855306014,-0.3808123791279592,-0.3886344332468191,-0.4219650780517908,-0.4437581508882774,-0.2769934395714601,-0.0548545994538608,-0.4890695592815074,-0.3691699546146464,-0.1124976483161674,-0.4360867446023831,-0.1095296406671911,-0.0,1.0377034033957857,1.0,1.0,3.418444126609041,0.2184918105325746,1.0476190476190477,2.118521038902121,0.0522000116073723,0.4976176454842336,0.0845430400931383,442.6190476190476,0.4285714285714285,0
43,0xb8ca527497692a80279d166ae45cde828f0d30d18c45bb272bc9f991b285aecd,1,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,2016-06-17 02:47:13+00:00,227714,20000000000,98714,77714,0.0,30938,,44,63205,109945,0.5748783482650416,49,153069,226266,0.6765002253984249,312,6,0xb8ca527497692a80279d166ae45cde828f0d30d18c45bb272bc9f991b285aecd,9943,49,1,32162,48,289280,10332,312,1656453,2,0.0,0.0,1,0,-0.0725264215544584,0.5251576903513904,0.5219788276393248,0.552811671902438,3.728538078800294,3.7058224419714674,3.564442939553464,1.756979695772176,1.2094821387738357,2.7239153358777632,-0.1484366310849028,0.5182972698909505,0.5183956157611965,0.4888896459058691,1.8458733792071167,3.273865025242122,3.219235991939186,-0.4219650780517908,-0.4437581508882774,-0.2769934395714601,-0.0548545994538608,-0.4890695592815074,0.0738958938273503,-0.1124976483161674,-0.4221228757502611,-0.0182405972513152,-0.0,2.314687412315524,1.0,1.0,3.418475219202786,0.2184899803305436,0.9968051118210862,21.899535423925663,0.0924076370367061,0.0439438536943243,0.0904361271544863,202.9183673469388,1.0,0
42,0xd32897e58b758251cd0c35b3193634f133a9f472f580c7a87911ee043afadcd2,1,0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,2016-06-17 02:48:03+00:00,100000,20000000000,127303,47906,0.0,2102,,43,63206,109946,0.5748822149054991,49,5044,6408,0.7871410736579276,137,7,0xd32897e58b758251cd0c35b3193634f133a9f472f580c7a87911ee043afadcd2,641,34,1,32162,48,289281,701,136,777253,2,0.0,0.0,1,0,-0.0725264215544584,0.5251996926609318,0.522002725373551,0.552811671902438,-0.2184571817777095,-0.2798983473705595,1.2817343506466412,1.7609996923304796,-0.7494454180249187,1.56127327236109,-0.1484366310849028,0.5182972698909505,0.5183956157611965,0.4889011027150196,-0.5161660760348111,1.07104576781358,1.153892198002486,-0.4219650780517908,-0.4437581508882774,-0.2769934395714601,-0.0548545994538608,-0.4890695592815074,-0.2406928791218645,-0.1124976483161674,-0.3696776515498778,-0.109334056214238,-0.0,-0.687849352297129,1.0,1.0,3.41850631179653,0.2184926818813476,1.0,9.141226818830242,0.006489513080666,0.1000312109862671,0.005830134793444,18.852941176470587,0.6938775510204082,0
40,0x6b16ef5bf24ba8f52ed2c570fdc17a3a4fc0ed1aa6c5d5fc9bc1e7c46d9ba0bb,1,0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,2016-06-17 02:49:18+00:00,54090,20000000000,223659,27045,0.0,18675,,42,63207,109948,0.5748808527667625,49,6297,18680,0.3370985010706638,22,8,0x6b16ef5bf24ba8f52ed2c570fdc17a3a4fc0ed1aa6c5d5fc9bc1e7c46d9ba0bb,9296,21,1,32162,48,289284,8817,20,120623,2,0.0,0.0,1,0,-0.0725264215544584,0.5252416949704732,0.5220505208420033,0.552811671902438,-0.185046710158022,-0.0574239978958742,-0.218331293492128,1.769039685447087,1.0732290610218689,0.5536501506466399,-0.1484366310849028,0.5182972698909505,0.5183956157611965,0.4889354731424711,1.474313855306014,-0.3808123791279592,-0.3886085929582235,-0.4219650780517908,-0.4437581508882774,-0.2769934395714601,-0.0548545994538608,-0.4890695592815074,-0.3537797025405849,-0.1124976483161674,-0.1929169385815287,-0.1730854198557279,-0.0,1.0378075279888157,1.0,1.0,3.4185684969840184,0.2184938728243773,1.0476190476190477,2.1186344561642283,0.0522035415837644,0.497644539614561,0.0845490595554262,442.6666666666667,0.4285714285714285,0
41,0x1955d8302376b611f4af78ae21597a2455bb4267671a37ecb127ac0b83d5552a,1,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,2016-06-17 02:49:18+00:00,197714,20000000000,133614,47714,0.0,30939,,41,63207,109948,0.5748808527667625,49,153070,226267,0.6765016551242559,312,9,0x1955d8302376b611f4af78ae21597a2455bb4267671a37ecb127ac0b83d5552a,9944,49,1,32162,48,289284,10332,312,1656457,2,0.0,0.0,1,0,-0.0725264215544584,0.5252416949704732,0.5220505208420033,0.552811671902438,3.728564743183071,3.7058405705853423,3.564442939553464,1.7650196888887832,1.2096927308569143,2.7239153358777632,-0.1484366310849028,0.5182972698909505,0.5183956157611965,0.4889354731424711,1.8458733792071167,3.273865025242122,3.219245388407767,-0.4219650780517908,-0.4437581508882774,-0.2769934395714601,-0.0548545994538608,-0.4890695592815074,-9.631223689193702e-07,-0.1124976483161674,-0.358100408207032,-0.1099208095730974,-0.0,2.314791536908554,1.0,1.0,3.4185684969840184,0.2184938728243773,0.9968051118210862,21.89963221060782,0.0924080175893382,0.043948079039365,0.0904427547567941,202.9387755102041,1.0,0
39,0xde1f6bd0c94d2e5c582c51395c82fd7c2d1ce6c2a9cf21fd8937d6c225855f82,1,0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,2016-06-17 02:52:44+00:00,47842,20000000000,110842,47842,0.0,18677,,40,63208,109949,0.5748847192789385,49,6299,18682,0.3371694679370517,22,10,0xde1f6bd0c94d2e5c582c51395c82fd7c2d1ce6c2a9cf21fd8937d6c225855f82,9297,21,1,32162,48,289309,8818,20,120648,2,0.0,0.0,1,0,-0.0725264215544584,0.5252836972800147,0.5220744185762295,0.552811671902438,-0.1849933813924678,-0.0573877406681241,-0.218331293492128,1.7730596820053903,1.0734396531049477,0.5536501506466399,-0.1484366310849028,0.5182972698909505,0.5183956157611965,0.4892218933712341,1.4745591091171697,-0.3808123791279592,-0.388549865029597,-0.4219650780517908,-0.4437581508882774,-0.2769934395714601,-0.0548545994538608,-0.4890695592815074,-0.3691699546146464,-0.1124976483161674,-0.3998746096653247,-0.1095296406671911,-0.0,1.0380157771748757,1.0,1.0,3.4185995895777626,0.2184784487228232,1.0476190476190477,2.118621002494897,0.0522093013618015,0.4976447917781822,0.0845573856970049,442.7142857142857,0.4285714285714285,0
38,0x55833eb4e2c12583b445b82e7419eacad59335789bc30c6704f2263203525a8e,1,0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,2016-06-17 02:52:50+00:00,47778,20000000000,68778,47778,0.0,18678,,39,63209,109950,0.5748885857207822,49,6300,18683,0.3372049456725365,22,11,0x55833eb4e2c12583b445b82e7419eacad59335789bc30c6704f2263203525a8e,9298,21,1,32162,48,289310,8818,20,120649,2,0.0,0.0,1,0,-0.0725264215544584,0.5253256995895561,0.5220983163104556,0.552811671902438,-0.1849667170096907,-0.057369612054249,-0.218331293492128,1.777079678563694,1.0736502451880263,0.5536501506466399,-0.1484366310849028,0.5182972698909505,0.5183956157611965,0.4892333501803846,1.4745591091171697,-0.3808123791279592,-0.3885475159124519,-0.4219650780517908,-0.4437581508882774,-0.2769934395714601,-0.0548545994538608,-0.4890695592815074,-0.3693276012428058,-0.1124976483161674,-0.477039110374161,-0.1097252251201442,-0.0,1.0381199017679057,1.0,1.0,3.4186306821715067,0.2184811500426876,1.0476190476190477,2.118734406894988,0.052217157065893,0.4976716801370229,0.0845657116871305,442.7619047619048,0.4285714285714285,0
37,0xb2701110ae135fa531c7099781f2b6a85d80bef05fa8a0f165608e9ab8b50ced,1,0x33abb9656ca0c95bd935f98030c54d3599517e55,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,2016-06-17 02:53:53+00:00,138214,18182000000,775754,38214,0.0,3,,38,63210,109951,0.5748924520922957,49,8,12,0.6666666666666666,6,12,0xb2701110ae135fa531c7099781f2b6a85d80bef05fa8a0f165608e9ab8b50ced,4,3,1,32162,48,289315,1,46,275673,2,0.0,0.0,1,0,-0.0725264215544584,0.5253677018990975,0.5221222140446817,0.552811671902438,-0.3527390134431094,-0.3958489617154166,-0.4270360787636089,1.7810996751219976,-0.8835925749460977,-0.8415203255733681,-0.1484366310849028,0.5182972698909505,0.5183956157611965,0.4892906342261372,-0.6878437438439015,-0.0553958979169246,-0.0243779796166795,-0.4219650780517908,-0.4437581508882774,-0.2769934395714601,-0.0548545994538608,-0.4890695592815074,-0.1465630627393121,-0.328419006145562,0.8198763054952353,-0.1389528768083284,-0.0,-0.9064068730670678,1.0,1.0,3.418661774765251,0.2184808306488407,0.1276595744680851,12.0,2.901978423790419e-05,0.3333333333333333,3.637984192958682e-05,1.3333333333333333,0.0612244897959183,0
36,0xb5e3954118b564c6d14c7440ea2d0002280fc8d3f9b59e923fde49bdf3066c59,1,0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,2016-06-17 02:55:09+00:00,100000,20000000000,77778,77778,0.0,2103,,37,63211,109952,0.5748963183934808,49,5045,6409,0.7871742861600873,137,13,0xb5e3954118b564c6d14c7440ea2d0002280fc8d3f9b59e923fde49bdf3066c59,642,34,1,32162,48,289321,701,136,777293,2,0.0,0.0,1,0,-0.0725264215544584,0.525409704208639,0.5221461117789079,0.552811671902438,-0.2184305173949324,-0.2798802187566844,1.2817343506466412,1.7851196716803013,-0.7492348259418399,1.56127327236109,-0.1484366310849028,0.5182972698909505,0.5183956157611965,0.4893593750810403,-0.5161660760348111,1.07104576781358,1.1539861626882884,-0.4219650780517908,-0.4437581508882774,-0.2769934395714601,-0.0548545994538608,-0.4890695592815074,-0.2406928791218645,-0.1124976483161674,-0.460529018457569,-0.0180450127983621,-0.0,-0.687745227704099,1.0,1.0,3.418692867358995,0.2184797561194793,1.0,9.14265335235378,0.0064904656410573,0.1001716336401934,0.0058389115250291,18.88235294117647,0.6938775510204082,0
35,0xdfba386dc322db742678b902da26a22edb695a4712a5034dbd9c3385055714be,1,0x3a500d34357c2b6f2891f60dc00eb20d4e0f03fe,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,2016-06-17 02:57:59+00:00,150000,21000000000,98778,77778,0.0,2,,36,63212,109953,0.5749001846243394,49,4,4,1.0,2,14,0xdfba386dc322db742678b902da26a22edb695a4712a5034dbd9c3385055714be,3,1,1,32162,48,289331,1,0,627,2,0.0,0.0,1,0,-0.0725264215544584,0.5254517065181804,0.5221700095131341,0.552811671902438,-0.3528456709742178,-0.3959939906264171,-0.4792122750814792,1.789139668238605,-0.8838031670291764,-0.9965392673755912,-0.1484366310849028,0.5182972698909505,0.5183956157611965,0.4894739431725455,-0.6878437438439015,-0.6311327492902935,-0.6704932538968362,-0.4219650780517908,-0.4437581508882774,-0.2769934395714601,-0.0548545994538608,-0.4890695592815074,-0.1175314508723324,0.0062709753523664,-0.4220054706521876,-0.0180450127983621,-0.0,-0.9065109976600978,1.0,1.0,3.4187239599527395,0.2184756611781621,2.0,4.0,0.0063694267515923,0.75,2.7284385146380725e-05,3.0,0.0204081632653061,0
